vertex,x,y,theta,near_x,near_y
1,367.0,426.0,15.734870433582476,402.06566746851007,424.8091633392589
2,428.0,460.0,18.350264613557897,367.0,426.0
3,400.0,431.0,21.18417618679838,428.0,460.0
4,391.0,392.0,14.465565497952134,402.06566746851007,424.8091633392589
5,375.0,427.0,21.84813007297952,400.0,431.0
6,463.0,493.0,24.368191176802668,428.0,460.0
7,424.0,364.0,26.040244367663764,375.0,427.0
8,433.0,489.0,28.129808116020097,463.0,493.0
9,367.0,461.0,23.34159881903865,375.0,427.0
10,345.0,347.0,28.06910912033799,424.0,364.0
11,384.0,388.0,30.60368829520287,345.0,347.0
12,432.0,394.0,31.29694243313302,384.0,388.0
13,350.0,436.0,27.308174825986637,367.0,461.0
14,413.0,359.0,33.47115638545283,432.0,394.0
15,328.0,476.0,28.631408809189715,367.0,461.0
16,369.0,350.0,34.3564607057625,413.0,359.0
17,362.0,379.0,35.89949457689549,369.0,350.0
18,423.0,396.0,37.42628562166209,362.0,379.0
19,311.0,410.0,41.388699265517765,362.0,379.0
20,458.0,323.0,38.82430059236798,423.0,396.0
21,335.0,308.0,39.94142522643591,369.0,350.0
22,413.0,346.0,41.30949126758815,458.0,323.0
23,468.0,518.0,30.036127743163387,463.0,493.0
24,448.0,352.0,43.8019027115108,413.0,346.0
25,492.0,344.0,44.16827532173783,448.0,352.0
26,531.0,337.0,50.4334716439104,492.0,344.0
27,455.0,403.0,42.37896873433135,458.0,323.0
28,344.0,507.0,30.317051235566183,328.0,476.0
29,561.0,333.0,56.67226482987144,531.0,337.0
30,454.0,373.0,45.579656158066065,455.0,403.0
31,452.0,449.0,30.16561590058999,424.0,364.0
32,285.0,304.0,40.763376798055006,335.0,308.0
33,424.0,391.0,47.68013222915589,454.0,373.0
34,318.0,324.0,14.959969423780054,391.0,392.0
35,348.0,407.0,29.896538140676345,345.0,347.0
36,404.0,428.0,36.580405496132855,384.0,388.0
37,494.0,431.0,43.36287764206156,455.0,403.0
38,609.0,331.0,62.86732338077879,561.0,333.0
39,660.0,294.0,63.45524128887054,609.0,331.0
40,361.0,450.0,16.265939624454838,402.06566746851007,424.8091633392589
41,254.0,438.0,47.585379710331495,311.0,410.0
42,456.0,524.0,23.977266081007627,428.0,460.0
43,593.0,298.0,57.37812600382801,561.0,333.0
44,510.0,263.0,44.83870659719445,458.0,323.0
45,272.0,352.0,46.137295136920876,311.0,410.0
46,445.0,367.0,32.522456038778785,432.0,394.0
47,443.0,297.0,26.429279795870855,424.0,364.0
48,343.0,289.0,28.196379347998572,443.0,297.0
49,425.0,509.0,31.385177778826897,344.0,507.0
50,337.0,341.0,18.124869954674438,318.0,324.0
51,362.0,318.0,30.42010535102157,343.0,289.0
52,463.0,280.0,47.47107031157093,510.0,263.0
53,375.0,468.0,32.32132657854481,344.0,507.0
54,512.0,256.0,31.94737636740482,443.0,297.0
55,659.0,350.0,68.74796368574721,609.0,331.0
56,608.0,247.0,65.24178226943302,660.0,294.0
57,256.0,258.0,46.11359434542417,285.0,304.0
58,503.0,183.0,45.63475188699121,510.0,263.0
59,406.0,343.0,18.638612046962724,318.0,324.0
60,424.0,384.0,41.90968003390276,458.0,323.0
61,297.0,210.0,51.13374489016999,256.0,258.0
62,326.0,494.0,34.402826607629095,425.0,509.0
63,424.0,501.0,28.483392802407565,463.0,493.0
64,502.0,297.0,48.4734236803353,510.0,263.0
65,453.0,366.0,29.992988902945605,443.0,297.0
66,336.0,179.0,57.2252003231858,297.0,210.0
67,223.0,364.0,52.23645628671904,254.0,438.0
68,400.0,211.0,62.363741366827064,336.0,179.0
69,363.0,266.0,32.270723487858,343.0,289.0
70,387.0,508.0,37.47982685830105,326.0,494.0
71,416.0,289.0,40.15426190880013,458.0,323.0
72,580.0,241.0,37.9138764663177,512.0,256.0
73,536.0,367.0,60.5722645339076,593.0,298.0
74,570.0,236.0,65.6946768756945,608.0,247.0
75,704.0,284.0,69.33405512765685,660.0,294.0
76,548.0,387.0,60.79027460057734,593.0,298.0
77,495.0,329.0,38.351274972797675,445.0,367.0
78,193.0,381.0,53.92880980020829,223.0,364.0
79,217.0,429.0,55.446477683801625,193.0,381.0
80,525.0,483.0,49.22966307789557,494.0,431.0
81,521.0,207.0,49.34482178991115,503.0,183.0
82,246.0,486.0,55.448025318175404,217.0,429.0
83,356.0,474.0,32.645279381286784,344.0,507.0
84,251.0,358.0,48.64242129462464,256.0,258.0
85,276.0,498.0,49.05150025972199,254.0,438.0
86,348.0,367.0,40.47502841595393,423.0,396.0
87,311.0,219.0,33.81544485240586,363.0,266.0
88,362.0,347.0,14.712147838708047,391.0,392.0
89,383.0,188.0,62.646848831866315,336.0,179.0
90,166.0,267.0,47.220472457332164,256.0,258.0
91,358.0,298.0,19.41826096689579,318.0,324.0
92,373.0,210.0,37.83967338392957,311.0,219.0
93,309.0,423.0,34.95553796068464,348.0,407.0
94,453.0,356.0,30.013418448178893,443.0,297.0
95,339.0,242.0,61.31122915990812,336.0,179.0
96,151.0,234.0,52.25629113257876,166.0,267.0
97,299.0,350.0,42.710573804824215,285.0,304.0
98,502.0,222.0,40.60549085155827,580.0,241.0
99,517.0,216.0,45.40350246834316,510.0,263.0
100,269.0,324.0,46.41933609346715,299.0,350.0
101,378.0,199.0,37.98632959652768,311.0,219.0
102,333.0,293.0,20.51150728845694,337.0,341.0
103,426.0,309.0,20.020573926274373,391.0,392.0
104,250.0,483.0,52.8838168907441,276.0,498.0
105,530.0,412.0,42.815731579471574,495.0,329.0
106,285.0,465.0,35.609759340398675,309.0,423.0
107,404.0,467.0,22.25971561450484,428.0,460.0
108,240.0,308.0,15.506652593949312,318.0,324.0
109,380.0,145.0,63.484458521974986,336.0,179.0
110,274.0,271.0,19.673937795283177,240.0,308.0
111,475.0,226.0,53.80464469212385,521.0,207.0
112,275.0,231.0,20.39677969292335,274.0,271.0
113,275.0,327.0,48.96868212816421,256.0,258.0
114,502.0,285.0,41.35269489190929,580.0,241.0
115,275.0,151.0,20.422358371003998,275.0,231.0
116,195.0,138.0,21.830582863724842,275.0,151.0
117,485.0,478.0,48.09549650425258,530.0,412.0
118,349.0,407.0,32.696020081882224,328.0,476.0
119,370.0,277.0,19.58379652418934,318.0,324.0
120,403.0,493.0,28.26966892081512,463.0,493.0
121,230.0,95.0,26.021613515627347,195.0,138.0
122,573.0,313.0,50.79100656777896,531.0,337.0
123,306.0,260.0,24.38652775704429,275.0,231.0
124,423.0,326.0,24.379230479255504,370.0,277.0
125,466.0,324.0,32.603920300973726,453.0,356.0
126,533.0,189.0,40.00324979623408,580.0,241.0
127,135.0,188.0,58.443159868204575,151.0,234.0
128,440.0,388.0,23.738682383247184,426.0,309.0
129,442.0,341.0,24.02831295866909,426.0,309.0
130,472.0,284.0,35.15983141039765,512.0,256.0
131,314.0,485.0,37.08480687307066,285.0,465.0
132,513.0,307.0,38.04234707042716,466.0,324.0
133,542.0,252.0,37.84885791348537,512.0,256.0
134,210.0,96.0,26.368105284839302,195.0,138.0
135,403.0,305.0,62.04899258792787,339.0,242.0
136,250.0,488.0,41.41229785361613,285.0,465.0
137,419.0,331.0,29.23057617159051,443.0,297.0
138,231.0,210.0,52.31423837106041,256.0,258.0
139,569.0,462.0,43.077734638270464,530.0,412.0
140,255.0,99.0,20.783626380831617,275.0,151.0
141,280.0,335.0,18.264264099409797,240.0,308.0
142,146.0,221.0,61.583913171540516,135.0,188.0
143,546.0,214.0,32.30596537136863,512.0,256.0
144,470.0,214.0,62.78800543675455,400.0,211.0
145,340.0,281.0,19.948260952555824,318.0,324.0
146,328.0,498.0,42.59818615242323,311.0,410.0
147,225.0,273.0,54.87537656020018,231.0,210.0
148,222.0,280.0,22.733694493854458,275.0,231.0
149,672.0,377.0,74.27463504908908,659.0,350.0
150,499.0,224.0,41.637105954191554,533.0,189.0
151,479.0,456.0,26.299136651412887,463.0,493.0
152,613.0,363.0,72.5234317690267,659.0,350.0
153,362.0,489.0,37.61307780591613,314.0,485.0
154,449.0,292.0,26.5557256349233,442.0,341.0
155,235.0,520.0,41.97431903945683,250.0,488.0
156,478.0,340.0,30.38653841586088,449.0,292.0
157,261.0,476.0,46.80779763712739,328.0,498.0
158,414.0,495.0,38.161343830322195,387.0,508.0
159,550.0,293.0,49.62616864216905,510.0,263.0
160,340.0,343.0,42.54463470737049,335.0,308.0
161,280.0,489.0,43.943564928408776,250.0,488.0
162,492.0,300.0,32.64708840267775,478.0,340.0
163,408.0,353.0,46.02225039048318,424.0,384.0
164,639.0,260.0,64.94332454984034,660.0,294.0
165,221.0,250.0,62.45992843245767,146.0,221.0
166,257.0,105.0,20.797481080036654,275.0,151.0
167,539.0,286.0,37.98547828025147,492.0,300.0
168,259.0,115.0,58.99735881541941,336.0,179.0
169,733.0,319.0,69.51833273843658,659.0,350.0
170,546.0,222.0,50.07778796123525,517.0,216.0
171,510.0,253.0,31.984241529760098,449.0,292.0
172,508.0,217.0,33.043209310602904,510.0,253.0
173,388.0,400.0,33.90406900135748,452.0,449.0
174,363.0,228.0,20.562691258981157,370.0,277.0
175,531.0,99.0,45.57273631714377,533.0,189.0
176,465.0,488.0,33.0883789211888,468.0,518.0
177,472.0,491.0,29.646820319946254,479.0,456.0
178,493.0,255.0,54.45248295553202,521.0,207.0
179,305.0,473.0,56.72926517592729,250.0,483.0
180,231.0,67.0,26.23430223582949,195.0,138.0
181,161.0,273.0,67.81705421119699,146.0,221.0
182,320.0,435.0,57.14646184365602,246.0,486.0
183,294.0,484.0,34.7739437553392,328.0,476.0
184,244.0,258.0,20.347431463581238,240.0,308.0
185,231.0,309.0,23.87157234380975,222.0,280.0
186,583.0,136.0,49.64732446664945,531.0,99.0
187,460.0,189.0,33.650188815720796,510.0,253.0
188,336.0,194.0,56.94316690674448,297.0,210.0
189,211.0,313.0,57.86048115574523,193.0,381.0
190,536.0,441.0,48.89276511174672,530.0,412.0
191,579.0,490.0,49.0244749166141,569.0,462.0
192,175.0,195.0,23.228023962027013,195.0,138.0
193,158.0,226.0,29.351366390187106,175.0,195.0
194,252.0,495.0,44.95906390719306,235.0,520.0
195,482.0,341.0,25.134302065419824,442.0,341.0
196,464.0,404.0,49.959716578450724,424.0,391.0
197,607.0,187.0,38.8112457482489,580.0,241.0
198,184.0,301.0,15.584866992594568,240.0,308.0
199,255.0,226.0,53.78079467021491,297.0,210.0
200,609.0,397.0,44.16637564905288,530.0,412.0
201,190.0,198.0,32.1373162492409,158.0,226.0
202,322.0,512.0,36.91174416543393,294.0,484.0
203,409.0,434.0,27.44665094498793,463.0,493.0
204,214.0,261.0,19.781603288792297,184.0,301.0
205,428.0,425.0,20.408588150894516,428.0,460.0
206,496.0,397.0,36.428145126873616,478.0,340.0
207,573.0,331.0,43.060639775417094,539.0,286.0
208,260.0,491.0,41.054595812962006,294.0,484.0
209,407.0,447.0,22.792865798500948,428.0,425.0
210,245.0,177.0,20.40200999856514,244.0,258.0
211,205.0,146.0,21.33156574325684,245.0,177.0
212,391.0,530.0,35.003483413811594,472.0,491.0
213,250.0,452.0,55.94896422725178,217.0,429.0
214,280.0,302.0,22.32416794459137,340.0,281.0
215,631.0,430.0,49.286842711392104,609.0,397.0
216,303.0,292.0,20.86740086762738,318.0,324.0
217,434.0,337.0,28.198783054908322,482.0,341.0
218,242.0,294.0,63.37286154495816,211.0,313.0
219,215.0,330.0,18.092908799059096,184.0,301.0
220,534.0,96.0,52.717629865002074,583.0,136.0
221,468.0,400.0,19.838702022860172,428.0,460.0
222,351.0,279.0,25.403300306559153,303.0,292.0
223,149.0,400.0,60.08689309165803,193.0,381.0
224,468.0,533.0,29.971766300926475,463.0,493.0
225,361.0,504.0,17.27355908101048,361.0,450.0
226,276.0,419.0,57.45495271752569,250.0,452.0
227,280.0,471.0,60.43049564801593,320.0,435.0
228,201.0,213.0,20.231720248451325,184.0,301.0
229,506.0,364.0,44.63976843163245,455.0,403.0
230,643.0,268.0,72.00028190176666,704.0,284.0
231,331.0,358.0,42.33617180635737,335.0,308.0
232,361.0,284.0,23.522489608940557,363.0,228.0
233,422.0,336.0,45.595851251379635,424.0,384.0
234,182.0,177.0,63.05384163392175,135.0,188.0
235,596.0,354.0,45.8516867014242,609.0,397.0
236,244.0,184.0,37.94546832813229,190.0,198.0
237,235.0,344.0,41.52458670370185,285.0,304.0
238,137.0,293.0,21.82915419143432,184.0,301.0
239,550.0,394.0,37.763055693241995,496.0,397.0
240,306.0,466.0,44.359267235035,250.0,488.0
241,219.0,351.0,16.8170417325796,240.0,308.0
242,404.0,512.0,23.894628291603155,375.0,427.0
243,396.0,519.0,41.74864969009249,414.0,495.0
244,523.0,298.0,46.54642754407278,573.0,331.0
245,403.0,332.0,42.115097139126846,416.0,289.0
246,291.0,269.0,21.7539844978262,340.0,281.0
247,546.0,345.0,47.60944022090681,573.0,331.0
248,492.0,334.0,42.20667111692415,502.0,285.0
249,311.0,316.0,49.45966749580883,256.0,258.0
250,444.0,254.0,47.621930789983296,499.0,224.0
251,273.0,322.0,15.673623297646085,318.0,324.0
252,311.0,530.0,22.467835131412272,361.0,504.0
253,342.0,170.0,24.855853071177975,275.0,151.0
254,220.0,152.0,21.202392026591557,245.0,177.0
255,189.0,276.0,65.65457868142519,242.0,294.0
256,503.0,232.0,38.73306334643537,472.0,284.0
257,617.0,454.0,43.256181632920516,550.0,394.0
258,254.0,179.0,26.575508835838676,244.0,258.0
259,319.0,247.0,29.553112182280053,342.0,170.0
260,221.0,269.0,57.890583640670364,211.0,313.0
261,165.0,345.0,21.87972310438005,219.0,351.0
262,254.0,133.0,57.82632854936406,231.0,210.0
263,139.0,301.0,15.71652926149872,184.0,301.0
264,640.0,391.0,51.60277891719436,631.0,430.0
265,492.0,532.0,48.82258476552593,485.0,478.0
266,272.0,230.0,27.550530801273236,306.0,260.0
267,188.0,159.0,63.331617889136595,135.0,188.0
268,626.0,359.0,62.45090822346351,561.0,333.0
269,549.0,234.0,37.30183906867108,508.0,217.0
270,489.0,274.0,35.34178672503413,510.0,253.0
271,413.0,470.0,53.30035332920704,485.0,478.0
272,290.0,479.0,46.665171386493164,328.0,498.0
273,188.0,164.0,22.81855304968367,205.0,146.0
274,520.0,229.0,35.08446847476156,546.0,214.0
275,164.0,306.0,24.667008325281046,137.0,293.0
276,371.0,237.0,67.301286629075,383.0,188.0
277,487.0,227.0,33.716090879312105,510.0,253.0
278,289.0,484.0,44.202877668124074,260.0,491.0
279,397.0,421.0,21.085656672640436,428.0,460.0
280,209.0,376.0,24.525930881781335,165.0,345.0
281,167.0,441.0,61.67343659680148,149.0,400.0
282,118.0,230.0,34.65305198561841,158.0,226.0
283,265.0,327.0,57.25965274832653,223.0,364.0
284,436.0,148.0,69.06695102477725,380.0,145.0
285,390.0,277.0,21.256532662921593,426.0,309.0
286,330.0,326.0,24.966127830660735,231.0,309.0
287,375.0,202.0,62.62298926992008,336.0,194.0
288,209.0,164.0,63.2674393201904,182.0,177.0
289,201.0,88.0,26.591360050521843,195.0,138.0
290,488.0,377.0,40.5643544375325,550.0,394.0
291,308.0,478.0,44.24425885295555,260.0,491.0
292,386.0,330.0,22.472598547245195,426.0,309.0
293,262.0,238.0,54.08198550505983,297.0,210.0
294,609.0,488.0,50.322636058035485,579.0,490.0
295,527.0,254.0,41.57562887062374,549.0,234.0
296,611.0,366.0,67.6115975225861,609.0,331.0
297,455.0,324.0,51.94364153950238,464.0,404.0
298,569.0,213.0,50.63652910840336,546.0,222.0
299,86.0,211.0,60.13180842895746,135.0,188.0
300,420.0,132.0,69.4385538824956,380.0,145.0
301,621.0,399.0,67.83820327236137,611.0,366.0
302,513.0,386.0,42.722079489043,495.0,329.0
303,72.0,275.0,35.337060154242444,118.0,230.0
304,562.0,271.0,51.342235675833706,550.0,293.0
305,115.0,326.0,73.11398087042376,161.0,273.0
306,416.0,340.0,24.504982944174138,358.0,298.0
307,313.0,509.0,61.97175174177414,280.0,471.0
308,646.0,390.0,45.129933296988966,617.0,454.0
309,596.0,364.0,46.64968496717356,646.0,390.0
310,352.0,190.0,20.7086613294872,363.0,228.0
311,645.0,149.0,44.765202206623385,607.0,187.0
312,233.0,119.0,59.10402084433509,254.0,133.0
313,214.0,261.0,23.821701628163648,188.0,164.0
314,280.0,476.0,44.62939050876499,260.0,491.0
315,288.0,499.0,47.13696909267481,328.0,498.0
316,386.0,399.0,33.57870178307398,409.0,434.0
317,331.0,333.0,45.57002172809193,331.0,358.0
318,279.0,295.0,15.071393235465456,318.0,324.0
319,161.0,247.0,65.91801060846153,221.0,250.0
320,239.0,477.0,46.518816099220096,260.0,491.0
321,586.0,387.0,53.33853967850016,640.0,391.0
322,446.0,209.0,65.75399606780327,470.0,214.0
323,462.0,149.0,75.00802775279855,420.0,132.0
324,444.0,345.0,47.14756065762818,492.0,344.0
325,149.0,300.0,27.0353235516219,165.0,345.0
326,116.0,250.0,61.918597646662036,86.0,211.0
327,577.0,224.0,38.047563758219155,549.0,234.0
328,190.0,330.0,27.08882194863528,209.0,376.0
329,507.0,370.0,55.822777430903905,455.0,324.0
330,427.0,326.0,47.406102581217546,523.0,298.0
331,547.0,239.0,37.18635579609666,508.0,217.0
332,416.0,169.0,78.95732124279729,462.0,149.0
333,458.0,359.0,51.96028980069564,464.0,404.0
334,569.0,104.0,52.23949986097443,583.0,136.0
335,256.0,72.0,26.10336865196473,205.0,146.0
336,336.0,217.0,64.50518086352068,339.0,242.0
337,343.0,289.0,22.23599846702115,390.0,277.0
338,659.0,356.0,77.51624892282598,672.0,377.0
339,248.0,324.0,15.78270372613292,273.0,322.0
340,546.0,225.0,52.166890963353616,562.0,271.0
341,361.0,524.0,41.337602646398544,414.0,495.0
342,585.0,374.0,52.52476513075692,631.0,430.0
343,97.0,300.0,67.17555345945037,116.0,250.0
344,436.0,423.0,27.628140592601547,479.0,456.0
345,237.0,288.0,45.52329942167299,235.0,344.0
346,452.0,332.0,24.40242785347497,426.0,309.0
347,529.0,230.0,32.28824612262911,510.0,253.0
348,410.0,179.0,79.06260799752128,462.0,149.0
349,146.0,358.0,47.28085348898665,235.0,344.0
350,411.0,368.0,43.96909153877619,348.0,367.0
351,614.0,291.0,66.8571832940265,639.0,260.0
352,321.0,473.0,56.694997850189914,250.0,483.0
353,390.0,361.0,22.9592806093372,426.0,309.0
354,404.0,251.0,64.3891670731821,403.0,305.0
355,460.0,379.0,30.020129060577673,452.0,332.0
356,282.0,424.0,57.589997636685034,246.0,486.0
357,112.0,268.0,27.561706028362668,149.0,300.0
358,420.0,262.0,34.66140350509753,510.0,253.0
359,533.0,445.0,56.01100089845414,464.0,404.0
360,277.0,506.0,27.65762692022963,311.0,530.0
361,467.0,261.0,25.997426485162308,426.0,309.0
362,412.0,335.0,23.070426083498905,426.0,309.0
363,333.0,450.0,50.1131871350384,254.0,438.0
364,584.0,219.0,37.88991997250682,529.0,230.0
365,589.0,413.0,49.2611134300489,546.0,345.0
366,298.0,419.0,50.67320772847823,254.0,438.0
367,326.0,167.0,21.2678711685127,352.0,190.0
368,548.0,414.0,46.59348468246139,617.0,454.0
369,537.0,321.0,49.661634795847505,502.0,297.0
370,264.0,522.0,55.33016318774212,250.0,483.0
371,578.0,470.0,47.51325844096277,617.0,454.0
372,160.0,289.0,51.63844100174709,146.0,358.0
373,138.0,450.0,66.27906847454202,167.0,441.0
374,360.0,262.0,23.672476127607787,352.0,190.0
375,211.0,488.0,62.01199434715489,167.0,441.0
376,618.0,100.0,46.06567170049,645.0,149.0
377,365.0,171.0,67.01353326450449,380.0,145.0
378,438.0,255.0,28.06084152924292,467.0,261.0
379,437.0,321.0,27.848346443383193,482.0,341.0
380,457.0,229.0,36.05154168160765,460.0,189.0
381,158.0,355.0,16.83610859091145,184.0,301.0
382,648.0,413.0,49.879686815484085,609.0,397.0
383,450.0,253.0,39.38027716019931,458.0,323.0
384,377.0,252.0,28.176541754626914,467.0,261.0
385,324.0,287.0,33.859354328714396,362.0,318.0
386,408.0,235.0,33.95187726341084,438.0,255.0
387,662.0,457.0,55.299331619292474,640.0,391.0
388,199.0,200.0,26.94756542443973,214.0,261.0
389,508.0,465.0,31.11561263194249,479.0,456.0
390,171.0,221.0,37.87058489230966,118.0,230.0
391,527.0,418.0,42.83746360454507,513.0,386.0
392,328.0,122.0,26.653371835490127,326.0,167.0
393,602.0,396.0,53.06336118816543,648.0,413.0
394,305.0,272.0,20.657305356802517,318.0,324.0
395,247.0,337.0,17.52671082470441,240.0,308.0
396,429.0,139.0,78.2419639592238,462.0,149.0
397,358.0,104.0,31.946165622750893,328.0,122.0
398,654.0,148.0,38.491351273309306,584.0,219.0
399,355.0,408.0,38.38047891340875,285.0,465.0
400,459.0,238.0,48.01849742726743,503.0,183.0
401,562.0,410.0,46.44813482014141,617.0,454.0
402,563.0,322.0,52.50530576503285,596.0,364.0
403,146.0,238.0,32.13380038269122,112.0,268.0
404,321.0,114.0,27.055733263964946,342.0,170.0
405,244.0,177.0,24.455048365834827,205.0,146.0
406,459.0,245.0,36.1085237302027,460.0,189.0
407,461.0,281.0,36.98477522354554,408.0,235.0
408,357.0,378.0,36.04689656866196,362.0,318.0
409,451.0,92.0,47.03131320581867,531.0,99.0
410,280.0,487.0,44.60897528227805,235.0,520.0
411,425.0,366.0,48.63566085054694,427.0,326.0
412,486.0,313.0,45.58244072187888,488.0,377.0
413,174.0,220.0,62.14425184207609,135.0,188.0
414,198.0,384.0,18.22245431030764,158.0,355.0
415,620.0,453.0,59.600080304615254,662.0,457.0
416,350.0,388.0,20.593443548430322,361.0,450.0
417,195.0,490.0,46.488897630820894,235.0,520.0
418,135.0,196.0,28.216766154099208,199.0,200.0
419,198.0,476.0,61.83451744830813,149.0,400.0
420,309.0,297.0,46.114655679315156,331.0,333.0
421,312.0,334.0,35.87858233034033,324.0,287.0
422,336.0,131.0,58.122508781901125,336.0,194.0
423,419.0,285.0,24.851411197408005,390.0,277.0
424,470.0,83.0,69.89426534916456,420.0,132.0
425,401.0,180.0,25.340482473416174,352.0,190.0
426,462.0,422.0,33.8141892102682,508.0,465.0
427,495.0,386.0,38.13445149370456,404.0,428.0
428,123.0,107.0,28.513940909859187,201.0,88.0
429,337.0,227.0,27.28874850725402,360.0,262.0
430,173.0,120.0,64.76716962939376,188.0,159.0
431,110.0,216.0,38.700674305687066,72.0,275.0
432,443.0,371.0,19.233774456507703,391.0,392.0
433,359.0,288.0,21.130543015246765,406.0,343.0
434,487.0,369.0,48.710397059348715,486.0,313.0
435,624.0,460.0,50.054060455679235,536.0,441.0
436,427.0,532.0,23.5454167623217,428.0,460.0
437,134.0,187.0,58.4623501782677,151.0,234.0
438,625.0,283.0,55.653169636125334,569.0,213.0
439,406.0,504.0,44.40903938687893,361.0,524.0
440,392.0,291.0,32.148067541243144,362.0,318.0
441,485.0,403.0,36.9571136207763,445.0,367.0
442,137.0,180.0,44.913368798983676,110.0,216.0
443,354.0,437.0,35.43059410872835,386.0,399.0
444,525.0,212.0,57.48172822784903,493.0,255.0
445,593.0,438.0,51.3947350177984,578.0,470.0
446,308.0,189.0,65.18488222808901,336.0,217.0
447,300.0,324.0,17.91586611716496,279.0,295.0
448,594.0,408.0,53.32092385856476,648.0,413.0
449,338.0,235.0,25.978099435654148,305.0,272.0
450,449.0,111.0,77.3079284437684,462.0,149.0
451,301.0,510.0,49.773146300068575,239.0,477.0
452,512.0,351.0,47.445600283296784,573.0,331.0
453,563.0,344.0,42.79417061906243,539.0,286.0
454,232.0,162.0,39.74901564370594,244.0,184.0
455,166.0,510.0,47.71928859246367,195.0,490.0
456,223.0,222.0,29.40127379081922,244.0,177.0
457,449.0,143.0,73.4909567607656,470.0,83.0
458,210.0,232.0,23.876508927413834,188.0,164.0
459,442.0,408.0,20.149677054743474,428.0,460.0
460,489.0,176.0,33.43277826058394,508.0,217.0
461,396.0,533.0,37.19688681995909,326.0,494.0
462,475.0,210.0,59.643815952110046,525.0,212.0
463,522.0,443.0,55.963026788218976,464.0,404.0
464,178.0,325.0,60.04643763788594,211.0,313.0
465,426.0,390.0,48.76834311318006,422.0,336.0
466,243.0,476.0,33.82929202287478,277.0,506.0
467,240.0,215.0,68.08629253252656,209.0,164.0
468,635.0,181.0,38.33848379816063,584.0,219.0
469,243.0,212.0,52.11668372930163,256.0,258.0
470,491.0,412.0,33.29157858453647,508.0,465.0
471,133.0,537.0,47.80768526223883,166.0,510.0
472,341.0,234.0,25.375358022490136,244.0,258.0
473,126.0,77.0,32.90090907269143,123.0,107.0
474,565.0,383.0,47.04015626877052,646.0,390.0
475,564.0,310.0,46.179826920629694,596.0,354.0
476,391.0,118.0,26.857058631411906,401.0,180.0
477,169.0,211.0,32.20440923604498,112.0,268.0
478,580.0,402.0,37.81448056913742,491.0,412.0
479,368.0,246.0,40.54912842787832,420.0,262.0
480,504.0,109.0,49.952029128434404,451.0,92.0
481,143.0,252.0,22.588775762933523,201.0,213.0
482,313.0,168.0,43.90505180544549,232.0,162.0
483,603.0,402.0,45.81029942218611,617.0,454.0
484,508.0,421.0,58.924173096561226,533.0,445.0
485,437.0,124.0,48.27183558338057,451.0,92.0
486,656.0,503.0,49.36417204323775,617.0,454.0
487,554.0,295.0,44.26169015988174,458.0,323.0
488,478.0,310.0,30.058380481676366,467.0,261.0
489,402.0,304.0,21.77108470096199,426.0,309.0
490,632.0,455.0,59.63732308773514,662.0,457.0
491,547.0,118.0,49.40603124964372,531.0,99.0
492,440.0,202.0,35.05024173013912,489.0,176.0
493,333.0,476.0,40.307304437102125,387.0,508.0
494,278.0,167.0,21.99375724126819,326.0,167.0
495,375.0,209.0,32.021043103616684,338.0,235.0
496,401.0,483.0,62.7029301151698,321.0,473.0
497,237.0,182.0,22.15302022201108,326.0,167.0
498,273.0,367.0,23.238251873697717,305.0,272.0
499,335.0,438.0,42.46659624904394,331.0,358.0
500,357.0,422.0,15.638143230940404,402.06566746851007,424.8091633392589
501,573.0,506.0,53.87643495636255,609.0,488.0
502,351.0,350.0,18.18878694457451,318.0,324.0
503,130.0,248.0,71.57215500790238,161.0,273.0
504,348.0,338.0,27.780873940682298,390.0,361.0
505,428.0,77.0,70.53502401378458,420.0,132.0
506,401.0,383.0,33.990042560995754,462.0,422.0
507,657.0,214.0,43.007183768506174,635.0,181.0
508,555.0,481.0,47.572036521797926,578.0,470.0
509,285.0,120.0,30.398740118810068,256.0,72.0
510,365.0,327.0,26.459787460531157,350.0,388.0
511,532.0,339.0,59.888616841431016,561.0,333.0
512,238.0,177.0,24.37589543093878,205.0,146.0
513,108.0,289.0,35.96377715896193,118.0,230.0
514,185.0,263.0,19.54519204834977,139.0,301.0
515,167.0,274.0,27.09022237708873,190.0,330.0
516,324.0,306.0,22.408351002925446,390.0,277.0
517,622.0,453.0,59.58628900853151,662.0,457.0
518,344.0,351.0,38.81095907625157,309.0,423.0
519,454.0,208.0,32.66382338707341,438.0,255.0
520,400.0,163.0,69.3527999178198,365.0,171.0
521,435.0,288.0,28.98476129842913,467.0,261.0
522,583.0,171.0,39.28126956731306,584.0,219.0
523,239.0,398.0,59.14118921041684,282.0,424.0
524,116.0,208.0,32.918697664155104,112.0,268.0
525,664.0,447.0,48.995653595796504,646.0,390.0
526,370.0,412.0,54.10043132634014,425.0,366.0
527,487.0,425.0,33.48432472311398,508.0,465.0
528,217.0,190.0,28.71554514559151,244.0,177.0
529,557.0,497.0,49.86428296548643,525.0,483.0
530,206.0,441.0,51.30574420692083,166.0,510.0
531,511.0,373.0,60.72005748215145,532.0,339.0
532,485.0,250.0,34.98119064705127,529.0,230.0
533,449.0,408.0,40.978720631203906,485.0,403.0
534,530.0,113.0,53.622533930174505,569.0,104.0
535,519.0,188.0,40.40076144757559,584.0,219.0
536,590.0,424.0,46.29079945057046,617.0,454.0
